year,round,event_name,country,event_date,circuit,driver_abbreviation,driver_number,constructor,grid_position,finish_position,points,dnf,status,q_position,q1_time,q2_time,q3_time,sprint_position,sprint_points
2015,11,Belgian Grand Prix,Belgium,2015-08-23 12:00:00,Belgian Grand Prix,ALO,14,McLaren,20.0,13.0,0.0,0,+1 Lap,18.0,111.42,,,,0.0
2015,11,Belgian Grand Prix,Belgium,2015-08-23 12:00:00,Belgian Grand Prix,BUT,22,McLaren,19.0,14.0,0.0,0,+1 Lap,17.0,110.978,,,,0.0
2015,11,Belgian Grand Prix,Belgium,2015-08-23 12:00:00,Belgian Grand Prix,MER,98,Manor Marussia,17.0,15.0,0.0,0,+1 Lap,20.0,113.099,,,,0.0
2015,11,Belgian Grand Prix,Belgium,2015-08-23 12:00:00,Belgian Grand Prix,STE,28,Manor Marussia,15.0,16.0,0.0,0,+1 Lap,19.0,112.948,,,,0.0
2015,11,Belgian Grand Prix,Belgium,2015-08-23 12:00:00,Belgian Grand Prix,SAI,55,Toro Rosso,10.0,17.0,0.0,1,Power Unit,10.0,109.109,109.065,109.771,,0.0
2015,11,Belgian Grand Prix,Belgium,2015-08-23 12:00:00,Belgian Grand Prix,RIC,3,Red Bull,5.0,18.0,0.0,1,Power Unit,6.0,109.664,109.042,108.639,,0.0
2015,11,Belgian Grand Prix,Belgium,2015-08-23 12:00:00,Belgian Grand Prix,MAL,13,Lotus F1,7.0,19.0,0.0,1,Engine,8.0,109.568,108.956,108.754,,0.0
2015,11,Belgian Grand Prix,Belgium,2015-08-23 12:00:00,Belgian Grand Prix,HUL,27,Force India,11.0,20.0,0.0,1,Power loss,11.0,109.499,109.121,,,0.0
2015,12,Italian Grand Prix,Italy,2015-09-06 12:00:00,Italian Grand Prix,HAM,44,Mercedes,1.0,1.0,25.0,0,Finished,1.0,84.251,83.383,83.397,,0.0
2015,12,Italian Grand Prix,Italy,2015-09-06 12:00:00,Italian Grand Prix,VET,5,Ferrari,3.0,2.0,18.0,0,Finished,3.0,84.989,83.577,83.685,,0.0
2015,12,Italian Grand Prix,Italy,2015-09-06 12:00:00,Italian Grand Prix,MAS,19,Williams,5.0,3.0,15.0,0,Finished,5.0,85.184,83.983,83.94,,0.0
2015,12,Italian Grand Prix,Italy,2015-09-06 12:00:00,Italian Grand Prix,BOT,77,Williams,6.0,4.0,12.0,0,Finished,6.0,84.979,84.313,84.127,,0.0
2015,12,Italian Grand Prix,Italy,2015-09-06 12:00:00,Italian Grand Prix,RAI,7,Ferrari,2.0,5.0,10.0,0,Finished,2.0,84.662,83.757,83.631,,0.0
2015,12,Italian Grand Prix,Italy,2015-09-06 12:00:00,Italian Grand Prix,PER,11,Force India,7.0,6.0,8.0,0,Finished,7.0,84.801,84.379,84.626,,0.0
2015,12,Italian Grand Prix,Italy,2015-09-06 12:00:00,Italian Grand Prix,HUL,27,Force India,9.0,7.0,6.0,0,+1 Lap,9.0,84.937,84.51,85.317,,0.0
2015,12,Italian Grand Prix,Italy,2015-09-06 12:00:00,Italian Grand Prix,RIC,3,Red Bull,19.0,8.0,4.0,0,+1 Lap,15.0,85.633,,,,0.0
2015,12,Italian Grand Prix,Italy,2015-09-06 12:00:00,Italian Grand Prix,ERI,9,Sauber,12.0,9.0,2.0,0,+1 Lap,10.0,85.122,84.457,86.214,,0.0
2015,12,Italian Grand Prix,Italy,2015-09-06 12:00:00,Italian Grand Prix,KVY,26,Red Bull,18.0,10.0,1.0,0,+1 Lap,14.0,85.742,85.796,,,0.0
2015,12,Italian Grand Prix,Italy,2015-09-06 12:00:00,Italian Grand Prix,SAI,55,Toro Rosso,17.0,11.0,0.0,0,+1 Lap,13.0,85.41,85.618,,,0.0
2015,12,Italian Grand Prix,Italy,2015-09-06 12:00:00,Italian Grand Prix,VER,33,Toro Rosso,20.0,12.0,0.0,0,+1 Lap,20.0,,,,,0.0
2015,12,Italian Grand Prix,Italy,2015-09-06 12:00:00,Italian Grand Prix,NAS,12,Sauber,17.0,13.0,0.0,0,+1 Lap,12.0,85.121,84.898,,,0.0
2015,12,Italian Grand Prix,Italy,2015-09-06 12:00:00,Italian Grand Prix,BUT,22,McLaren,15.0,14.0,0.0,0,+1 Lap,16.0,86.058,,,,0.0
2015,12,Italian Grand Prix,Italy,2015-09-06 12:00:00,Italian Grand Prix,STE,28,Manor Marussia,13.0,15.0,0.0,0,+2 Laps,18.0,87.731,,,,0.0
2015,12,Italian Grand Prix,Italy,2015-09-06 12:00:00,Italian Grand Prix,MER,98,Manor Marussia,14.0,16.0,0.0,0,+2 Laps,19.0,87.912,,,,0.0
2015,12,Italian Grand Prix,Italy,2015-09-06 12:00:00,Italian Grand Prix,ROS,6,Mercedes,4.0,17.0,0.0,0,+3 Laps,4.0,84.609,83.864,83.703,,0.0
2015,12,Italian Grand Prix,Italy,2015-09-06 12:00:00,Italian Grand Prix,ALO,14,McLaren,16.0,18.0,0.0,0,+6 Laps,17.0,86.154,,,,0.0
2015,12,Italian Grand Prix,Italy,2015-09-06 12:00:00,Italian Grand Prix,GRO,8,Lotus F1,8.0,19.0,0.0,1,Collision damage,8.0,85.144,84.448,85.054,,0.0
2015,12,Italian Grand Prix,Italy,2015-09-06 12:00:00,Italian Grand Prix,MAL,13,Lotus F1,10.0,20.0,0.0,1,Collision damage,11.0,85.429,84.525,,,0.0
2015,13,Singapore Grand Prix,Singapore,2015-09-20 12:00:00,Singapore Grand Prix,VET,5,Ferrari,1.0,1.0,25.0,0,Finished,1.0,106.017,104.743,103.885,,0.0
2015,13,Singapore Grand Prix,Singapore,2015-09-20 12:00:00,Singapore Grand Prix,RIC,3,Red Bull,2.0,2.0,18.0,0,Finished,2.0,106.166,105.291,104.428,,0.0
2015,13,Singapore Grand Prix,Singapore,2015-09-20 12:00:00,Singapore Grand Prix,RAI,7,Ferrari,3.0,3.0,15.0,0,Finished,3.0,106.467,105.14,104.667,,0.0
2015,13,Singapore Grand Prix,Singapore,2015-09-20 12:00:00,Singapore Grand Prix,ROS,6,Mercedes,6.0,4.0,12.0,0,Finished,6.0,106.201,105.653,105.415,,0.0
2015,13,Singapore Grand Prix,Singapore,2015-09-20 12:00:00,Singapore Grand Prix,BOT,77,Williams,7.0,5.0,10.0,0,Finished,7.0,106.231,105.887,105.676,,0.0
2015,13,Singapore Grand Prix,Singapore,2015-09-20 12:00:00,Singapore Grand Prix,KVY,26,Red Bull,4.0,6.0,8.0,0,Finished,4.0,105.34,104.979,104.745,,0.0
2015,13,Singapore Grand Prix,Singapore,2015-09-20 12:00:00,Singapore Grand Prix,PER,11,Force India,13.0,7.0,6.0,0,Finished,13.0,106.576,106.385,,,0.0
2015,13,Singapore Grand Prix,Singapore,2015-09-20 12:00:00,Singapore Grand Prix,VER,33,Toro Rosso,8.0,8.0,4.0,0,Finished,8.0,106.483,105.635,105.798,,0.0
2015,13,Singapore Grand Prix,Singapore,2015-09-20 12:00:00,Singapore Grand Prix,SAI,55,Toro Rosso,14.0,9.0,2.0,0,Finished,14.0,106.465,106.894,,,0.0
2015,13,Singapore Grand Prix,Singapore,2015-09-20 12:00:00,Singapore Grand Prix,NAS,12,Sauber,16.0,10.0,1.0,0,Finished,16.0,106.965,,,,0.0
2015,13,Singapore Grand Prix,Singapore,2015-09-20 12:00:00,Singapore Grand Prix,ERI,9,Sauber,17.0,11.0,0.0,0,Finished,17.0,107.088,,,,0.0
2015,13,Singapore Grand Prix,Singapore,2015-09-20 12:00:00,Singapore Grand Prix,MAL,13,Lotus F1,18.0,12.0,0.0,0,Finished,18.0,107.323,,,,0.0
2015,13,Singapore Grand Prix,Singapore,2015-09-20 12:00:00,Singapore Grand Prix,GRO,8,Lotus F1,10.0,13.0,0.0,1,Tyre,10.0,106.86,105.805,106.413,,0.0
2015,13,Singapore Grand Prix,Singapore,2015-09-20 12:00:00,Singapore Grand Prix,RSS,53,Manor Marussia,20.0,14.0,0.0,0,+2 Laps,20.0,111.523,,,,0.0
2015,13,Singapore Grand Prix,Singapore,2015-09-20 12:00:00,Singapore Grand Prix,STE,28,Manor Marussia,19.0,15.0,0.0,0,+2 Laps,19.0,111.021,,,,0.0
2015,13,Singapore Grand Prix,Singapore,2015-09-20 12:00:00,Singapore Grand Prix,BUT,22,McLaren,15.0,16.0,0.0,1,Gearbox,15.0,105.891,107.019,,,0.0
2015,13,Singapore Grand Prix,Singapore,2015-09-20 12:00:00,Singapore Grand Prix,ALO,14,McLaren,12.0,17.0,0.0,1,Gearbox,12.0,106.6,106.328,,,0.0
2015,13,Singapore Grand Prix,Singapore,2015-09-20 12:00:00,Singapore Grand Prix,HAM,44,Mercedes,5.0,18.0,0.0,1,Throttle,5.0,105.765,105.65,105.3,,0.0
2015,13,Singapore Grand Prix,Singapore,2015-09-20 12:00:00,Singapore Grand Prix,MAS,19,Williams,9.0,19.0,0.0,1,Gearbox,9.0,106.879,105.701,106.077,,0.0
2015,13,Singapore Grand Prix,Singapore,2015-09-20 12:00:00,Singapore Grand Prix,HUL,27,Force India,11.0,20.0,0.0,1,Collision,11.0,106.669,106.305,,,0.0
2015,14,Japanese Grand Prix,Japan,2015-09-27 05:00:00,Japanese Grand Prix,HAM,44,Mercedes,2.0,1.0,25.0,0,Finished,2.0,92.844,92.789,92.66,,0.0
2015,14,Japanese Grand Prix,Japan,2015-09-27 05:00:00,Japanese Grand Prix,ROS,6,Mercedes,1.0,2.0,18.0,0,Finished,1.0,93.015,92.632,92.584,,0.0
2015,14,Japanese Grand Prix,Japan,2015-09-27 05:00:00,Japanese Grand Prix,VET,5,Ferrari,4.0,3.0,15.0,0,Finished,4.0,94.431,93.844,93.245,,0.0
2015,14,Japanese Grand Prix,Japan,2015-09-27 05:00:00,Japanese Grand Prix,RAI,7,Ferrari,6.0,4.0,12.0,0,Finished,6.0,94.171,93.361,93.347,,0.0
2015,14,Japanese Grand Prix,Japan,2015-09-27 05:00:00,Japanese Grand Prix,BOT,77,Williams,3.0,5.0,10.0,0,Finished,3.0,94.326,93.416,93.024,,0.0
2015,14,Japanese Grand Prix,Japan,2015-09-27 05:00:00,Japanese Grand Prix,HUL,27,Force India,13.0,6.0,8.0,0,Finished,11.0,95.328,94.39,,,0.0
2015,14,Japanese Grand Prix,Japan,2015-09-27 05:00:00,Japanese Grand Prix,GRO,8,Lotus F1,8.0,7.0,6.0,0,Finished,8.0,94.398,94.278,93.967,,0.0
2015,14,Japanese Grand Prix,Japan,2015-09-27 05:00:00,Japanese Grand Prix,MAL,13,Lotus F1,11.0,8.0,4.0,0,Finished,13.0,94.796,94.497,,,0.0
2015,14,Japanese Grand Prix,Japan,2015-09-27 05:00:00,Japanese Grand Prix,VER,33,Toro Rosso,17.0,9.0,2.0,0,Finished,15.0,94.522,,,,0.0
2015,14,Japanese Grand Prix,Japan,2015-09-27 05:00:00,Japanese Grand Prix,SAI,55,Toro Rosso,10.0,10.0,1.0,0,+1 Lap,12.0,94.873,94.453,,,0.0
2015,14,Japanese Grand Prix,Japan,2015-09-27 05:00:00,Japanese Grand Prix,ALO,14,McLaren,12.0,11.0,0.0,0,+1 Lap,14.0,95.467,94.785,,,0.0
2015,14,Japanese Grand Prix,Japan,2015-09-27 05:00:00,Japanese Grand Prix,PER,11,Force India,9.0,12.0,0.0,0,+1 Lap,9.0,95.001,94.174,,,0.0
2015,14,Japanese Grand Prix,Japan,2015-09-27 05:00:00,Japanese Grand Prix,KVY,26,Red Bull,20.0,13.0,0.0,0,+1 Lap,10.0,94.646,94.201,,,0.0
2015,14,Japanese Grand Prix,Japan,2015-09-27 05:00:00,Japanese Grand Prix,ERI,9,Sauber,15.0,14.0,0.0,0,+1 Lap,17.0,95.673,,,,0.0
2015,14,Japanese Grand Prix,Japan,2015-09-27 05:00:00,Japanese Grand Prix,RIC,3,Red Bull,7.0,15.0,0.0,0,+1 Lap,7.0,94.399,94.153,93.497,,0.0
2015,14,Japanese Grand Prix,Japan,2015-09-27 05:00:00,Japanese Grand Prix,BUT,22,McLaren,14.0,16.0,0.0,0,+1 Lap,16.0,95.664,,,,0.0
2015,14,Japanese Grand Prix,Japan,2015-09-27 05:00:00,Japanese Grand Prix,MAS,19,Williams,5.0,17.0,0.0,0,+2 Laps,5.0,94.744,93.377,93.337,,0.0
2015,14,Japanese Grand Prix,Japan,2015-09-27 05:00:00,Japanese Grand Prix,RSS,53,Manor Marussia,19.0,18.0,0.0,0,+2 Laps,20.0,107.114,,,,0.0
2015,14,Japanese Grand Prix,Japan,2015-09-27 05:00:00,Japanese Grand Prix,STE,28,Manor Marussia,18.0,19.0,0.0,0,+3 Laps,19.0,98.783,,,,0.0
2015,14,Japanese Grand Prix,Japan,2015-09-27 05:00:00,Japanese Grand Prix,NAS,12,Sauber,16.0,20.0,0.0,1,Retired,18.0,95.76,,,,0.0
2015,15,Russian Grand Prix,Russia,2015-10-11 11:00:00,Russian Grand Prix,HAM,44,Mercedes,2.0,1.0,25.0,0,Finished,2.0,98.558,97.672,97.433,,0.0
2015,15,Russian Grand Prix,Russia,2015-10-11 11:00:00,Russian Grand Prix,VET,5,Ferrari,4.0,2.0,18.0,0,Finished,4.0,98.598,98.402,97.965,,0.0
2015,15,Russian Grand Prix,Russia,2015-10-11 11:00:00,Russian Grand Prix,PER,11,Force India,7.0,3.0,15.0,0,Finished,7.0,99.617,98.914,98.691,,0.0
2015,15,Russian Grand Prix,Russia,2015-10-11 11:00:00,Russian Grand Prix,MAS,19,Williams,15.0,4.0,12.0,0,Finished,15.0,98.926,99.895,,,0.0
2015,15,Russian Grand Prix,Russia,2015-10-11 11:00:00,Russian Grand Prix,KVY,26,Red Bull,11.0,5.0,10.0,0,Finished,11.0,99.58,99.214,,,0.0
2015,15,Russian Grand Prix,Russia,2015-10-11 11:00:00,Russian Grand Prix,NAS,12,Sauber,12.0,6.0,8.0,0,Finished,12.0,100.042,99.323,,,0.0
2015,15,Russian Grand Prix,Russia,2015-10-11 11:00:00,Russian Grand Prix,MAL,13,Lotus F1,14.0,7.0,6.0,0,Finished,14.0,99.724,99.811,,,0.0
2015,15,Russian Grand Prix,Russia,2015-10-11 11:00:00,Russian Grand Prix,RAI,7,Ferrari,5.0,8.0,4.0,0,Finished,5.0,99.207,98.224,98.348,,0.0
2015,15,Russian Grand Prix,Russia,2015-10-11 11:00:00,Russian Grand Prix,BUT,22,McLaren,13.0,9.0,2.0,0,Finished,13.0,99.739,99.763,,,0.0
2015,15,Russian Grand Prix,Russia,2015-10-11 11:00:00,Russian Grand Prix,VER,33,Toro Rosso,9.0,10.0,1.0,0,Finished,9.0,99.411,99.119,98.924,,0.0
2015,15,Russian Grand Prix,Russia,2015-10-11 11:00:00,Russian Grand Prix,ALO,14,McLaren,19.0,11.0,0.0,0,Finished,16.0,100.144,,,,0.0
2015,15,Russian Grand Prix,Russia,2015-10-11 11:00:00,Russian Grand Prix,BOT,77,Williams,3.0,12.0,0.0,1,Collision,3.0,98.448,98.194,97.912,,0.0
2015,15,Russian Grand Prix,Russia,2015-10-11 11:00:00,Russian Grand Prix,MER,98,Manor Marussia,18.0,13.0,0.0,0,+1 Lap,19.0,103.804,,,,0.0
2015,15,Russian Grand Prix,Russia,2015-10-11 11:00:00,Russian Grand Prix,STE,28,Manor Marussia,17.0,14.0,0.0,0,+2 Laps,18.0,103.693,,,,0.0
2015,15,Russian Grand Prix,Russia,2015-10-11 11:00:00,Russian Grand Prix,RIC,3,Red Bull,10.0,15.0,0.0,1,Suspension,10.0,99.574,99.005,99.728,,0.0
2015,15,Russian Grand Prix,Russia,2015-10-11 11:00:00,Russian Grand Prix,SAI,55,Toro Rosso,20.0,16.0,0.0,1,Brakes,,,,,,0.0
2015,15,Russian Grand Prix,Russia,2015-10-11 11:00:00,Russian Grand Prix,GRO,8,Lotus F1,8.0,17.0,0.0,1,Accident,8.0,99.056,98.754,98.787,,0.0
2015,15,Russian Grand Prix,Russia,2015-10-11 11:00:00,Russian Grand Prix,ROS,6,Mercedes,1.0,18.0,0.0,1,Throttle,1.0,98.343,97.5,97.113,,0.0
2015,15,Russian Grand Prix,Russia,2015-10-11 11:00:00,Russian Grand Prix,HUL,27,Force India,6.0,19.0,0.0,1,Collision,6.0,99.25,98.727,98.659,,0.0
2015,15,Russian Grand Prix,Russia,2015-10-11 11:00:00,Russian Grand Prix,ERI,9,Sauber,17.0,20.0,0.0,1,Collision,17.0,100.66,,,,0.0
2015,16,United States Grand Prix,USA,2015-10-25 19:00:00,United States Grand Prix,HAM,44,Mercedes,2.0,1.0,25.0,0,Finished,2.0,116.871,116.929,,,0.0
2015,16,United States Grand Prix,USA,2015-10-25 19:00:00,United States Grand Prix,ROS,6,Mercedes,1.0,2.0,18.0,0,Finished,1.0,116.671,116.824,,,0.0
2015,16,United States Grand Prix,USA,2015-10-25 19:00:00,United States Grand Prix,VET,5,Ferrari,13.0,3.0,15.0,0,Finished,5.0,120.95,118.596,,,0.0
2015,16,United States Grand Prix,USA,2015-10-25 19:00:00,United States Grand Prix,VER,33,Toro Rosso,8.0,4.0,12.0,0,Finished,10.0,118.689,120.199,,,0.0
2015,16,United States Grand Prix,USA,2015-10-25 19:00:00,United States Grand Prix,PER,11,Force India,5.0,5.0,10.0,0,Finished,6.0,119.264,119.21,,,0.0
2015,16,United States Grand Prix,USA,2015-10-25 19:00:00,United States Grand Prix,BUT,22,McLaren,11.0,6.0,8.0,0,Finished,14.0,120.261,121.193,,,0.0
2015,16,United States Grand Prix,USA,2015-10-25 19:00:00,United States Grand Prix,SAI,55,Toro Rosso,20.0,7.0,6.0,0,Finished,20.0,127.304,,,,0.0
2015,16,United States Grand Prix,USA,2015-10-25 19:00:00,United States Grand Prix,MAL,13,Lotus F1,12.0,8.0,4.0,0,Finished,15.0,120.844,121.604,,,0.0
2015,16,United States Grand Prix,USA,2015-10-25 19:00:00,United States Grand Prix,NAS,12,Sauber,15.0,9.0,2.0,0,Finished,17.0,123.194,,,,0.0
2015,16,United States Grand Prix,USA,2015-10-25 19:00:00,United States Grand Prix,RIC,3,Red Bull,3.0,10.0,1.0,0,Finished,3.0,116.495,117.969,,,0.0
2015,16,United States Grand Prix,USA,2015-10-25 19:00:00,United States Grand Prix,ALO,14,McLaren,9.0,11.0,0.0,0,Finished,11.0,119.704,120.265,,,0.0
2015,16,United States Grand Prix,USA,2015-10-25 19:00:00,United States Grand Prix,RSS,53,Manor Marussia,17.0,12.0,0.0,0,Finished,18.0,124.176,,,,0.0
2015,16,United States Grand Prix,USA,2015-10-25 19:00:00,United States Grand Prix,KVY,26,Red Bull,4.0,13.0,0.0,1,Accident,4.0,117.64,118.434,,,0.0
2015,16,United States Grand Prix,USA,2015-10-25 19:00:00,United States Grand Prix,HUL,27,Force India,6.0,14.0,0.0,1,Accident,7.0,118.325,119.333,,,0.0
2015,16,United States Grand Prix,USA,2015-10-25 19:00:00,United States Grand Prix,ERI,9,Sauber,14.0,15.0,0.0,1,Retired,16.0,122.212,,,,0.0
2015,16,United States Grand Prix,USA,2015-10-25 19:00:00,United States Grand Prix,RAI,7,Ferrari,18.0,16.0,0.0,1,Brake duct,8.0,118.198,119.703,,,0.0
2015,16,United States Grand Prix,USA,2015-10-25 19:00:00,United States Grand Prix,MAS,19,Williams,7.0,17.0,0.0,1,Retired,9.0,120.902,119.999,,,0.0
2015,16,United States Grand Prix,USA,2015-10-25 19:00:00,United States Grand Prix,GRO,8,Lotus F1,10.0,18.0,0.0,1,Retired,13.0,120.236,120.595,,,0.0
2015,16,United States Grand Prix,USA,2015-10-25 19:00:00,United States Grand Prix,BOT,77,Williams,16.0,19.0,0.0,1,Retired,12.0,119.569,120.334,,,0.0
2015,16,United States Grand Prix,USA,2015-10-25 19:00:00,United States Grand Prix,STE,28,Manor Marussia,19.0,20.0,0.0,1,Retired,19.0,124.526,,,,0.0
2015,17,Mexican Grand Prix,Mexico,2015-11-01 19:00:00,Mexican Grand Prix,ROS,6,Mercedes,1.0,1.0,25.0,0,Finished,1.0,80.436,80.053,79.48,,0.0
2015,17,Mexican Grand Prix,Mexico,2015-11-01 19:00:00,Mexican Grand Prix,HAM,44,Mercedes,2.0,2.0,18.0,0,Finished,2.0,80.808,79.829,79.668,,0.0
2015,17,Mexican Grand Prix,Mexico,2015-11-01 19:00:00,Mexican Grand Prix,BOT,77,Williams,6.0,3.0,15.0,0,Finished,6.0,80.817,80.458,80.448,,0.0
2015,17,Mexican Grand Prix,Mexico,2015-11-01 19:00:00,Mexican Grand Prix,KVY,26,Red Bull,4.0,4.0,12.0,0,Finished,4.0,80.826,80.49,80.398,,0.0
2015,17,Mexican Grand Prix,Mexico,2015-11-01 19:00:00,Mexican Grand Prix,RIC,3,Red Bull,5.0,5.0,10.0,0,Finished,5.0,81.166,80.783,80.399,,0.0
2015,17,Mexican Grand Prix,Mexico,2015-11-01 19:00:00,Mexican Grand Prix,MAS,19,Williams,7.0,6.0,8.0,0,Finished,7.0,81.379,80.642,80.567,,0.0
2015,17,Mexican Grand Prix,Mexico,2015-11-01 19:00:00,Mexican Grand Prix,HUL,27,Force India,10.0,7.0,6.0,0,Finished,10.0,81.315,80.935,80.788,,0.0
2015,17,Mexican Grand Prix,Mexico,2015-11-01 19:00:00,Mexican Grand Prix,PER,11,Force India,9.0,8.0,4.0,0,Finished,9.0,80.966,80.669,80.716,,0.0
2015,17,Mexican Grand Prix,Mexico,2015-11-01 19:00:00,Mexican Grand Prix,VER,33,Toro Rosso,8.0,9.0,2.0,0,Finished,8.0,80.995,80.894,80.71,,0.0
2015,17,Mexican Grand Prix,Mexico,2015-11-01 19:00:00,Mexican Grand Prix,GRO,8,Lotus F1,12.0,10.0,1.0,0,Finished,12.0,81.577,81.038,,,0.0
2015,17,Mexican Grand Prix,Mexico,2015-11-01 19:00:00,Mexican Grand Prix,MAL,13,Lotus F1,13.0,11.0,0.0,0,Finished,13.0,81.52,81.261,,,0.0
2015,17,Mexican Grand Prix,Mexico,2015-11-01 19:00:00,Mexican Grand Prix,ERI,9,Sauber,14.0,12.0,0.0,0,Finished,14.0,81.299,81.544,,,0.0
2015,17,Mexican Grand Prix,Mexico,2015-11-01 19:00:00,Mexican Grand Prix,SAI,55,Toro Rosso,11.0,13.0,0.0,0,Finished,11.0,80.96,80.942,,,0.0
2015,17,Mexican Grand Prix,Mexico,2015-11-01 19:00:00,Mexican Grand Prix,BUT,22,McLaren,20.0,14.0,0.0,0,Finished,20.0,,,,,0.0
2015,17,Mexican Grand Prix,Mexico,2015-11-01 19:00:00,Mexican Grand Prix,RSS,53,Manor Marussia,16.0,15.0,0.0,0,+2 Laps,18.0,84.136,,,,0.0
2015,17,Mexican Grand Prix,Mexico,2015-11-01 19:00:00,Mexican Grand Prix,STE,28,Manor Marussia,17.0,16.0,0.0,0,+2 Laps,19.0,84.386,,,,0.0
2015,17,Mexican Grand Prix,Mexico,2015-11-01 19:00:00,Mexican Grand Prix,NAS,12,Sauber,15.0,17.0,0.0,1,Brakes,17.0,81.788,,,,0.0
2015,17,Mexican Grand Prix,Mexico,2015-11-01 19:00:00,Mexican Grand Prix,VET,5,Ferrari,3.0,18.0,0.0,1,Accident,3.0,80.503,80.045,79.85,,0.0
2015,17,Mexican Grand Prix,Mexico,2015-11-01 19:00:00,Mexican Grand Prix,RAI,7,Ferrari,19.0,19.0,0.0,1,Collision,15.0,81.422,82.494,,,0.0
2015,17,Mexican Grand Prix,Mexico,2015-11-01 19:00:00,Mexican Grand Prix,ALO,14,McLaren,18.0,20.0,0.0,1,Retired,16.0,81.779,,,,0.0
2015,18,Brazilian Grand Prix,Brazil,2015-11-15 16:00:00,Brazilian Grand Prix,ROS,6,Mercedes,1.0,1.0,25.0,0,Finished,1.0,71.746,72.213,71.282,,0.0
2015,18,Brazilian Grand Prix,Brazil,2015-11-15 16:00:00,Brazilian Grand Prix,HAM,44,Mercedes,2.0,2.0,18.0,0,Finished,2.0,71.682,71.665,71.36,,0.0
2015,18,Brazilian Grand Prix,Brazil,2015-11-15 16:00:00,Brazilian Grand Prix,VET,5,Ferrari,3.0,3.0,15.0,0,Finished,3.0,72.24,71.928,71.804,,0.0
2015,18,Brazilian Grand Prix,Brazil,2015-11-15 16:00:00,Brazilian Grand Prix,RAI,7,Ferrari,4.0,4.0,12.0,0,Finished,5.0,72.185,72.243,72.144,,0.0
2015,18,Brazilian Grand Prix,Brazil,2015-11-15 16:00:00,Brazilian Grand Prix,BOT,77,Williams,7.0,5.0,10.0,0,+1 Lap,4.0,72.934,72.374,72.085,,0.0
2015,18,Brazilian Grand Prix,Brazil,2015-11-15 16:00:00,Brazilian Grand Prix,HUL,27,Force India,5.0,6.0,8.0,0,+1 Lap,6.0,72.595,72.485,72.265,,0.0
2015,18,Brazilian Grand Prix,Brazil,2015-11-15 16:00:00,Brazilian Grand Prix,KVY,26,Red Bull,6.0,7.0,6.0,0,+1 Lap,7.0,72.73,72.527,72.322,,0.0
2015,18,Brazilian Grand Prix,Brazil,2015-11-15 16:00:00,Brazilian Grand Prix,GRO,8,Lotus F1,14.0,8.0,4.0,0,+1 Lap,15.0,73.056,73.913,,,0.0
2015,18,Brazilian Grand Prix,Brazil,2015-11-15 16:00:00,Brazilian Grand Prix,VER,33,Toro Rosso,9.0,9.0,2.0,0,+1 Lap,10.0,72.824,72.712,72.739,,0.0
2015,18,Brazilian Grand Prix,Brazil,2015-11-15 16:00:00,Brazilian Grand Prix,MAL,13,Lotus F1,15.0,10.0,1.0,0,+1 Lap,16.0,73.385,,,,0.0
2015,18,Brazilian Grand Prix,Brazil,2015-11-15 16:00:00,Brazilian Grand Prix,RIC,3,Red Bull,19.0,11.0,0.0,0,+1 Lap,9.0,72.639,72.825,72.417,,0.0
2015,18,Brazilian Grand Prix,Brazil,2015-11-15 16:00:00,Brazilian Grand Prix,PER,11,Force India,11.0,12.0,0.0,0,+1 Lap,13.0,73.14,73.147,,,0.0
2015,18,Brazilian Grand Prix,Brazil,2015-11-15 16:00:00,Brazilian Grand Prix,NAS,12,Sauber,13.0,13.0,0.0,0,+1 Lap,11.0,73.111,72.989,,,0.0
2015,18,Brazilian Grand Prix,Brazil,2015-11-15 16:00:00,Brazilian Grand Prix,BUT,22,McLaren,16.0,14.0,0.0,0,+1 Lap,17.0,73.425,,,,0.0
2015,18,Brazilian Grand Prix,Brazil,2015-11-15 16:00:00,Brazilian Grand Prix,ALO,14,McLaren,20.0,15.0,0.0,0,+1 Lap,20.0,,,,,0.0
2015,18,Brazilian Grand Prix,Brazil,2015-11-15 16:00:00,Brazilian Grand Prix,ERI,9,Sauber,12.0,16.0,0.0,0,+2 Laps,14.0,73.346,73.233,,,0.0
2015,18,Brazilian Grand Prix,Brazil,2015-11-15 16:00:00,Brazilian Grand Prix,STE,28,Manor Marussia,18.0,17.0,0.0,0,+4 Laps,19.0,76.283,,,,0.0
2015,18,Brazilian Grand Prix,Brazil,2015-11-15 16:00:00,Brazilian Grand Prix,RSS,53,Manor Marussia,17.0,18.0,0.0,0,+4 Laps,18.0,76.151,,,,0.0
2015,18,Brazilian Grand Prix,Brazil,2015-11-15 16:00:00,Brazilian Grand Prix,SAI,55,Toro Rosso,10.0,19.0,0.0,1,Retired,12.0,73.267,73.045,,,0.0
2015,18,Brazilian Grand Prix,Brazil,2015-11-15 16:00:00,Brazilian Grand Prix,MAS,19,Williams,8.0,20.0,0.0,1,Excluded,8.0,72.98,72.858,72.415,,0.0
2015,19,Abu Dhabi Grand Prix,UAE,2015-11-29 13:00:00,Abu Dhabi Grand Prix,ROS,6,Mercedes,1.0,1.0,25.0,0,Finished,1.0,101.111,100.979,100.237,,0.0
2015,19,Abu Dhabi Grand Prix,UAE,2015-11-29 13:00:00,Abu Dhabi Grand Prix,HAM,44,Mercedes,2.0,2.0,18.0,0,Finished,2.0,100.974,100.758,100.614,,0.0
